Alert ID,Ticker,Name,Description,Time
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1018.5}",2025-04-10T12:33:07Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.718}",2025-04-10T12:19:39Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":545.5}",2025-04-10T12:09:39Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.93}",2025-04-10T12:08:02Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.3475}",2025-04-10T12:01:45Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":60.46}",2025-04-10T11:41:18Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":476.25}",2025-04-10T11:30:59Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1017.75}",2025-04-10T11:27:36Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":543.5}",2025-04-10T11:26:21Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.347}",2025-04-10T11:18:52Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.704}",2025-04-10T11:17:40Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.347}",2025-04-10T11:14:38Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.347}",2025-04-10T11:06:35Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.97}",2025-04-10T10:38:43Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.364}",2025-04-10T10:24:50Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":60.93}",2025-04-10T10:18:53Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.364}",2025-04-10T10:15:29Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":937.6}",2025-04-10T10:13:39Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":60.93}",2025-04-10T10:11:13Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3134.2}",2025-04-10T10:11:01Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.365}",2025-04-10T10:07:39Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":60.93}",2025-04-10T10:05:41Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3134.3}",2025-04-10T10:05:09Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3134.8}",2025-04-10T10:03:05Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3134.2}",2025-04-10T09:59:34Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.71}",2025-04-10T09:17:59Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":475.5}",2025-04-10T09:06:38Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T08:55:27Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":474.25}",2025-04-10T08:39:09Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T08:13:19Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T08:06:48Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T08:02:07Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.711}",2025-04-10T07:37:43Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T07:33:34Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":31.055}",2025-04-10T07:25:17Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":474.75}",2025-04-10T07:20:36Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1016.75}",2025-04-10T07:16:49Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":938.9}",2025-04-10T07:14:00Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":61.81}",2025-04-10T07:06:01Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":474.5}",2025-04-10T07:04:18Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.5}",2025-04-10T07:03:21Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1017}",2025-04-10T07:00:01Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.426}",2025-04-10T06:31:26Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.426}",2025-04-10T06:28:59Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1015.5}",2025-04-10T06:07:08Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.706}",2025-04-10T06:00:19Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T05:54:26Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":61.81}",2025-04-10T05:50:10Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":61.81}",2025-04-10T05:49:04Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T05:46:36Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3134.2}",2025-04-10T05:40:38Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542}",2025-04-10T05:40:00Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3134.2}",2025-04-10T05:39:32Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":61.82}",2025-04-10T05:11:57Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":61.81}",2025-04-10T05:05:09Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":61.81}",2025-04-10T05:04:03Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.25}",2025-04-10T04:49:05Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.714}",2025-04-10T03:35:03Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.714}",2025-04-10T03:30:01Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.714}",2025-04-10T02:43:32Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.045}",2025-04-10T02:10:21Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.738}",2025-04-10T02:09:46Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":936}",2025-04-10T02:09:43Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3114}",2025-04-10T02:01:02Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.403}",2025-04-10T01:46:49Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3099}",2025-04-10T01:35:01Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.78}",2025-04-10T01:31:54Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3099}",2025-04-10T01:20:28Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3099}",2025-04-10T01:19:59Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":933.9}",2025-04-10T01:00:41Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.728}",2025-04-10T00:56:34Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.399}",2025-04-10T00:33:00Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.728}",2025-04-10T00:31:34Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3107.1}",2025-04-10T00:24:15Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.755}",2025-04-10T00:18:09Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":62.82}",2025-04-10T00:08:47Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.425}",2025-04-10T00:01:40Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.728}",2025-04-09T23:53:06Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3090.6}",2025-04-09T22:05:59Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.4335}",2025-04-09T22:03:43Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3104.8}",2025-04-09T19:08:49Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":60.26}",2025-04-09T17:25:04Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3096.7}",2025-04-09T17:24:14Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":469.25}",2025-04-09T17:21:00Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":541.25}",2025-04-09T17:20:59Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.2295}",2025-04-09T17:19:20Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":991}",2025-04-09T17:18:58Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":56.7}",2025-04-09T17:18:43Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":996.5}",2025-04-09T17:02:15Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":919.6}",2025-04-09T16:48:26Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.1985}",2025-04-09T16:40:59Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.25}",2025-04-09T15:46:08Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":913.3}",2025-04-09T15:44:03Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.24}",2025-04-09T15:35:01Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.24}",2025-04-09T15:34:03Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542.25}",2025-04-09T15:12:07Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.13}",2025-04-09T15:05:11Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.199}",2025-04-09T15:05:11Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":913}",2025-04-09T15:02:50Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.1985}",2025-04-09T15:00:17Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.135}",2025-04-09T15:00:02Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.135}",2025-04-09T14:59:46Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.376}",2025-04-09T14:56:06Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.198}",2025-04-09T14:55:21Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.1925}",2025-04-09T14:51:53Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":56.51}",2025-04-09T14:45:04Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":56.51}",2025-04-09T14:44:33Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":468.75}",2025-04-09T14:42:59Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":994}",2025-04-09T14:42:30Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":56.51}",2025-04-09T14:28:46Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.45}",2025-04-09T14:23:04Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.1985}",2025-04-09T14:21:20Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.45}",2025-04-09T14:17:04Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":468.75}",2025-04-09T14:03:29Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.45}",2025-04-09T14:00:13Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.45}",2025-04-09T13:56:22Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.45}",2025-04-09T13:40:02Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.45}",2025-04-09T13:38:33Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":468.75}",2025-04-09T13:33:41Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3083.1}",2025-04-09T13:33:07Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.25}",2025-04-09T13:31:09Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.431}",2025-04-09T13:17:12Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":915.4}",2025-04-09T13:16:08Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.197}",2025-04-09T13:16:08Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":56.63}",2025-04-09T13:00:08Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.431}",2025-04-09T12:58:04Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3068.1}",2025-04-09T12:35:36Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.21}",2025-04-09T12:30:05Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3068.1}",2025-04-09T12:30:04Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.215}",2025-04-09T12:28:33Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3068.1}",2025-04-09T12:25:00Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3068}",2025-04-09T12:23:14Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":913.1}",2025-04-09T12:21:52Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542.5}",2025-04-09T12:03:57Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":994.75}",2025-04-09T11:43:14Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":994}",2025-04-09T11:35:06Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":993.75}",2025-04-09T11:30:36Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":469}",2025-04-09T11:26:06Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":918.7}",2025-04-09T11:21:21Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.345}",2025-04-09T11:20:01Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.345}",2025-04-09T11:19:42Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.499}",2025-04-09T11:07:29Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.75}",2025-04-09T11:05:16Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.499}",2025-04-09T11:01:41Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.2015}",2025-04-09T11:00:58Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.185}",2025-04-09T11:00:57Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":56.65}",2025-04-09T11:00:36Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.75}",2025-04-09T11:00:31Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":997.75}",2025-04-09T11:00:22Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":470}",2025-04-09T11:00:21Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":918.9}",2025-04-09T10:55:23Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.37}",2025-04-09T10:51:54Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.37}",2025-04-09T10:48:12Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":544.25}",2025-04-09T10:43:58Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.483}",2025-04-09T09:48:19Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":542.75}",2025-04-09T09:47:41Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":542.75}",2025-04-09T09:42:02Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":542.75}",2025-04-09T09:36:04Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":542.75}",2025-04-09T09:33:54Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":919.4}",2025-04-09T09:14:38Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.195}",2025-04-09T09:09:34Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.325}",2025-04-09T09:05:02Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.33}",2025-04-09T09:04:32Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.325}",2025-04-09T08:58:48Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.483}",2025-04-09T08:57:36Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.483}",2025-04-09T08:50:39Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.483}",2025-04-09T08:46:35Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":542.75}",2025-04-09T08:42:00Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.146}",2025-04-09T08:39:20Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.483}",2025-04-09T08:34:08Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.1455}",2025-04-09T08:33:24Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.135}",2025-04-09T08:33:06Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":914}",2025-04-09T08:28:53Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":468.25}",2025-04-09T08:23:41Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":57.51}",2025-04-09T08:22:33Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.25}",2025-04-09T07:58:47Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":543.5}",2025-04-09T07:39:13Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":539}",2025-04-09T07:02:20Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.5}",2025-04-09T07:02:12Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":994}",2025-04-09T07:01:41Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":467.75}",2025-04-09T07:01:35Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":913}",2025-04-09T07:00:32Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.488}",2025-04-09T06:40:56Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":467.75}",2025-04-09T06:37:18Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":994}",2025-04-09T06:35:58Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":991.5}",2025-04-09T06:21:56Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":467.75}",2025-04-09T06:05:22Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":538.75}",2025-04-09T05:59:10Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":993.75}",2025-04-09T05:50:00Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.3}",2025-04-09T05:49:14Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":468.25}",2025-04-09T05:48:53Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":539.75}",2025-04-09T05:48:36Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.137}",2025-04-09T05:48:30Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":911.8}",2025-04-09T05:11:45Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.496}",2025-04-09T05:11:41Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.496}",2025-04-09T05:06:10Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":911.8}",2025-04-09T04:56:18Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":911.8}",2025-04-09T04:50:50Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":908}",2025-04-09T04:26:55Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.835}",2025-04-09T04:23:45Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.111}",2025-04-09T04:07:35Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":29.7}",2025-04-09T04:00:40Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.1125}",2025-04-09T04:00:06Z
